id,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
175865,201706130018,2017,6,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.087681,33.83708,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
175866,201706130019,2017,6,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.087681,33.83708,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
175886,201706130043,2017,6,13,1,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),15,Religious Figures/Institutions,85.0,Religious Figure,Imam: Reda Abdel Bari,60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,1.0,START Primary Collection,-9,-9,0,-9
176062,201706180028,2017,6,18,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Hasam Movement,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0
176119,201706190037,2017,6,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,1,3,Bombing/Explosion,3,Police,24.0,Police Checkpoint,Police Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
176630,201707040016,2017,7,4,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,3.0,1,0.0,START Primary Collection,0,0,0,0
176652,201707050001,2017,7,5,0,60,Egypt,10,Middle East & North Africa,Giza,Al-Ayyat,29.620234000000004,31.259503999999996,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Toll Collection Station,60.0,Egypt,Islamic State in Egypt,1.0,0,5,Firearms,3.0,0,0.0,START Primary Collection,0,0,0,0
176711,201707060031,2017,7,6,0,60,Egypt,10,Middle East & North Africa,Giza,Al-Ayyat,29.620234000000004,31.259503999999996,1.0,0,1,1,1,0.0,0.0,1,0,9,Unknown,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
176716,201707070001,2017,7,7,0,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Birth,30.996140000000004,34.247173,1.0,0,1,1,0,1.0,0.0,1,1,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Compound,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,65.0,-9,0.0,START Primary Collection,0,0,0,0
176717,201707070002,2017,7,7,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Al-Jabal Al-Asfar,30.230907000000002,31.395412,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer: Ibrahim Azazi,60.0,Egypt,Hasam Movement,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0
176718,201707070003,2017,7,7,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,1.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,73.0,Vehicles/Transportation,Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,-9,-9,0,-9
176742,201707080002,2017,7,8,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Armored Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,4.0,1,0.0,START Primary Collection,-9,-9,0,-9
176862,201707110031,2017,7,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0
176960,201707140012,2017,7,14,0,60,Egypt,10,Middle East & North Africa,Red Sea,Hurghada,27.205332000000002,33.803768,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,18,Tourists,97.0,Tourist,Tourists,75.0,Germany,Islamic State in Egypt,0.0,0,9,Melee,2.0,0,0.0,START Primary Collection,0,1,1,1
176961,201707140013,2017,7,14,0,60,Egypt,10,Middle East & North Africa,Red Sea,Hurghada,27.205332000000002,33.803768,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,18,Tourists,97.0,Tourist,Tourists,12.0,Armenia,Islamic State in Egypt,0.0,0,9,Melee,1.0,0,0.0,START Primary Collection,0,1,1,1
176962,201707140014,2017,7,14,0,60,Egypt,10,Middle East & North Africa,Giza,Badrashin,29.846905,31.271998999999997,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Hasam Movement,0.0,0,5,Firearms,5.0,1,0.0,START Primary Collection,0,0,0,0
176986,201707150011,2017,7,15,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200091999999998,29.918739000000002,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Al-Qidisain Church Security Guard,60.0,Egypt,Muslim extremists,0.0,0,9,Melee,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
177059,201707170018,2017,7,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,3.0,1,0.0,START Primary Collection,0,0,0,0
177060,201707170019,2017,7,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0
177137,201707190024,2017,7,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,9.0,1,0.0,START Primary Collection,-9,-9,0,-9
177178,201707200021,2017,7,20,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.31938,30.870842,1.0,1,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Hasam Movement,0.0,0,5,Firearms,1.0,1,0.0,START Primary Collection,0,0,0,0
177301,201707240014,2017,7,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,11.0,1,0.0,START Primary Collection,-9,-9,0,-9
177361,201707260017,2017,7,26,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200091999999998,29.918739000000002,1.0,1,1,1,0,1.0,0.0,0,1,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Base,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
177605,201708030015,2017,8,3,0,60,Egypt,10,Middle East & North Africa,Red Sea,Esna,25.290067,32.552236,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
177757,201708080004,2017,8,8,0,60,Egypt,10,Middle East & North Africa,Monufia,Qowaysna,30.543951,31.135263000000002,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9
177777,201708090007,2017,8,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sabikah,31.061518,33.827231,2.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,4.0,1,0.0,START Primary Collection,0,0,0,0
177803,201708090036,2017,8,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Husseini,31.095021999999997,33.660885,2.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),1,Business,5.0,Industrial/Textiles/Factory,Employees,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,9,Melee,2.0,0,1.0,START Primary Collection,0,0,0,0
177819,201708100021,2017,8,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,0,0,0,0
177878,201708120070,2017,8,12,1,60,Egypt,10,Middle East & North Africa,North Sinai,Husseini,31.095021999999997,33.660885,2.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,13,Unknown,,0,1.0,START Primary Collection,0,0,0,0
177897,201708130013,2017,8,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Masaeed,31.116553999999997,33.72472,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Unknown,0.0,0,6,Explosives,2.0,1,0.0,START Primary Collection,-9,-9,0,-9
177947,201708140041,2017,8,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.519208000000003,33.643307,4.0,0,1,1,1,0.0,0.0,0,0,9,Unknown,1,Business,12.0,Construction,Cement Trucks,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
177957,201708150013,2017,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer: Petty Police Officer Ayman Mahmud 'Abd-al-'Azim,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0
177958,201708150014,2017,8,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer: Conscript Muhammad Ahmad 'Abd-al-Fadil,60.0,Egypt,Muslim extremists,1.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
178021,201708170009,2017,8,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Al Fawakhiriyah Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0
178108,201708200020,2017,8,20,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicle,60.0,Egypt,Muslim extremists,1.0,0,6,Explosives,1.0,1,0.0,START Primary Collection,-9,-9,0,-9
178109,201708200021,2017,8,20,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Muslim extremists,1.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
178122,201708200036,2017,8,20,0,60,Egypt,10,Middle East & North Africa,Damietta,Damietta,31.417539,31.814443,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Residence of Police Colonel,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
178417,201708280046,2017,8,28,0,60,Egypt,10,Middle East & North Africa,North Sinai,Beir al-Abd,31.016779,33.008587,1.0,1,1,1,1,0.0,0.0,0,0,9,Unknown,1,Business,12.0,Construction,Construction Site,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9
178563,201709040012,2017,9,4,1,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),8,Educational Institution,50.0,Other Personnel,Principal: Muhamad Yasra,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,0,-9
178613,201709060010,2017,9,6,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Police Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,0,0,0,0
178744,201709110002,2017,9,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Tolul,31.080795000000002,33.638188,2.0,1,1,1,1,0.0,1.0,1,1,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Convoy,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,21.0,1,0.0,START Primary Collection,0,0,0,0
178745,201709110003,2017,9,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.080795000000002,33.638188,1.0,1,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,13,Other,63.0,Ambulance,Ambulance Convoy,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0
178803,201709130006,2017,9,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Captain: Amin Ibrahim Mihammad,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9
178804,201709130007,2017,9,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
178805,201709130008,2017,9,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Dawwar Rafia Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,8.0,-9,0.0,START Primary Collection,0,0,0,0
178854,201709140037,2017,9,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.570085,33.628685,4.0,0,1,1,0,1.0,0.0,0,1,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Post,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,3.0,0,0.0,START Primary Collection,-9,-9,0,-9
178856,201709140039,2017,9,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Beir al-Abd,31.016779,33.008587,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,12.0,Construction,Construction Site,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0
178891,201709150040,2017,9,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Nakhl,29.905632,33.749462,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,12.0,Construction,Construction Site,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0
178939,201709170031,2017,9,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Maghara,30.968153000000004,33.026352,2.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,12.0,Construction,Construction Site,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0
178940,201709170032,2017,9,17,0,60,Egypt,10,Middle East & North Africa,North Sinai,Gaal,30.974197999999998,33.032319,2.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,12.0,Construction,Construction Site,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0
179040,201709220008,2017,9,22,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.241279999999996,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,4.0,0,0.0,START Primary Collection,-9,-9,0,-9
179205,201709270050,2017,9,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Baghdad,30.701736,33.850848,1.0,1,1,1,1,0.0,1.0,1,0,5,Hostage Taking (Barricade Incident),1,Business,12.0,Construction,Freight Truck,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,1.0,START Primary Collection,-9,-9,0,-9
179206,201709270051,2017,9,27,0,60,Egypt,10,Middle East & North Africa,North Sinai,Baghdad,30.701736,33.850848,1.0,1,1,1,1,0.0,1.0,1,0,5,Hostage Taking (Barricade Incident),1,Business,12.0,Construction,Freight Truck,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,1.0,START Primary Collection,-9,-9,0,-9
179261,201709290007,2017,9,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer: Bakr 'Abd-al-Samad Yunus,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0
179317,201709300024,2017,9,30,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,1.0,0.0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),46.0,Embassy/Consulate,Myanmarian Embassy to Egypt,138.0,Myanmar,Hasam Movement,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,0,1,1,1
179331,201710010001,2017,10,1,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.100028000000002,33.823921999999996,1.0,1,1,1,0,1.0,0.0,0,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
179461,201710050025,2017,10,5,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9
179579,201710100040,2017,10,10,0,60,Egypt,10,Middle East & North Africa,North Sinai,Hasna,30.4653,33.785694,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,2.0,0,0.0,START Primary Collection,0,0,0,0
179632,201710120035,2017,10,12,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,85.0,Religious Figure,Priest: Father Samaan Shehata,60.0,Egypt,Muslim extremists,0.0,0,9,Melee,1.0,0,0.0,START Primary Collection,-9,-9,0,-9
179652,201710130010,2017,10,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,8.0,-9,0.0,START Primary Collection,0,0,0,0
179682,201710140015,2017,10,14,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,1,3,Bombing/Explosion,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,0,0,0,0
179709,201710150014,2017,10,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Karam Al-Qawadis Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,5.0,-9,0.0,START Primary Collection,0,0,0,0
179710,201710150015,2017,10,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Al-Zohour Camp Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,5.0,-9,0.0,START Primary Collection,0,0,0,0
179711,201710150016,2017,10,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,5.0,-9,0.0,START Primary Collection,0,0,0,0
179712,201710150017,2017,10,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,5.0,-9,0.0,START Primary Collection,0,0,0,0
179713,201710150018,2017,10,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,5.0,-9,0.0,START Primary Collection,0,0,0,0
179738,201710160006,2017,10,16,1,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,6,Hostage Taking (Kidnapping),3,Police,25.0,Police Security Forces/Officers,Officers,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,3.0,1,1.0,START Primary Collection,0,0,0,0
